da,s,meta_da,M_diff,M_ratio,c1,c1a,far,HR,meta_ca,t2ca_rS1,t2ca_rS2,S1units,logL,est_HR2_rS1,obs_HR2_rS1,est_FAR2_rS1,obs_FAR2_rS1,est_HR2_rS2,obs_HR2_rS2,est_FAR2_rS2,obs_FAR2_rS2,participant,degrees,condition,c,dprime,dprimea,ca,Hit Rate,False Alarm Rate
1.0866544301653887,0.7572868180315612,0.18381583544466504,-0.9028385947207236,0.16915758160272562,2.0227688998464415,0.7442319943410424,0.07777777777777778,0.45555555555555555,0.12589248431410413,[-1.40894191 -0.3822501  -0.00295736],[0.19228276 0.86138823 1.29930359],"{'d1': 1.2727618003461942, 'meta_d1': 0.21529730810289333, 's': 0.7572868180315612, 'meta_c1': 0.14745363432723227, 't2c1_rS1': array([-1.65024629, -0.44771669, -0.00346386]), 't2c1_rS2': array([0.22521433, 1.00891508, 1.52183061])}",-107.79977610479018,"[0.901462504346988, 0.6108142407551601, 0.1023247411313357]","[0.9006024096385542, 0.5602409638554217, 0.14759036144578314]","[0.911033716826585, 0.6582393904206699, 0.17881309350668517]","[0.9132653061224489, 0.7448979591836735, 0.08673469387755102]","[0.9519494440382437, 0.5071066914504329, 0.2911984306463192]","[0.9451219512195121, 0.5, 0.25]","[0.9256159493894809, 0.33078677672506057, 0.1292335374719911]","[0.9642857142857143, 0.35714285714285715, 0.32142857142857145]",38,10,NF,0.8018276683246847,0.7732172570310358,0.6601549147723975,0.6845818186696083,0.45454545454545453,0.06818181818181818
0.4179725376071525,0.8195205903176075,-0.23004108057924366,-0.6480136181863961,-0.5503736726250101,1.491961333090252,0.6023755427644855,0.18888888888888888,0.36666666666666664,-0.33153163977077366,[-1.85740687 -1.0336912  -0.54580255],[-0.11961743  0.71544773  1.84262661],"{'d1': 0.4662736572137451, 'meta_d1': -0.2566247451690239, 's': 0.8195205903176075, 'meta_c1': -0.3698436051396291, 't2c1_rS1': array([-2.07204976, -1.15314508, -0.60887577]), 't2c1_rS2': array([-0.13344048,  0.79812524,  2.05556148])}",-110.05779278964006,"[0.745516241525898, 0.32348222779693653, 0.04492622189411342]","[0.6952054794520548, 0.3356164383561644, 0.05821917808219178]","[0.8228108527853287, 0.47560688847730276, 0.13186608964033433]","[0.8903508771929824, 0.4649122807017544, 0.10964912280701754]","[0.8672714674857598, 0.38699034902050794, 0.06352916794464994]","[0.8712121212121212, 0.4393939393939394, 0.007575757575757576]","[0.873237837935473, 0.3640472381382309, 0.03904717827662094]","[0.8676470588235294, 0.2647058823529412, 0.1323529411764706]",38,40,NF,0.6286067820272149,0.12089791084124704,0.10837413995823242,0.5634896326998334,0.36363636363636365,0.18181818181818182
1.81295963758368,0.7486412722287916,1.3760327134209764,-0.4369269241627036,0.7589979858872966,-0.038218003348934305,-0.013867652689259746,0.18421052631578946,0.8233082706766918,-0.0105255204601327,[-2.21533731 -1.0761713  -0.0834572 ],[0.00431519 0.83889439 2.66655264],"{'d1': 2.139075997121897, 'meta_d1': 1.6235543734753806, 's': 0.7486412722287916, 'meta_c1': -0.012418857930832491, 't2c1_rS1': array([-2.61383363, -1.26975369, -0.09846953]), 't2c1_rS2': array([0.00509141, 0.98979526, 3.14621387])}",-230.56445884584107,"[0.967274465968192, 0.4105350637453629, 0.04539357773217487]","[0.9619815668202765, 0.38018433179723504, 0.04723502304147465]","[0.9225100413634197, 0.2218051040277378, 0.019230338657498892]","[0.9521276595744681, 0.35106382978723405, 0.005319148936170213]","[0.9940652964417654, 0.61114902648328, 0.05504826260814351]","[0.9897260273972602, 0.6506849315068494, 0.05593607305936073]","[0.9762330710992694, 0.1688649541354037, 0.0001782265454362396]","[0.9948979591836735, 0.05102040816326531, 0.00510204081632653]",39,30,F,-0.014537185148964793,1.98630399624314,1.6834787440956767,-0.012320894608052668,0.8257575757575758,0.18181818181818182
3.3303607479452557,0.9039276115185914,1.6875466224339546,-1.6428141255113011,0.5067158635817834,0.3368042726101717,0.15164281097037716,0.03383458646616541,0.9360902255639098,0.0768398179168238,[-1.84960991 -0.7842284   0.01406498],[0.08140585 0.51172822 1.71586316],"{'d1': 3.5118039712885163, 'meta_d1': 1.7794867820413973, 's': 0.9039276115185914, 'meta_c1': 0.08102617047714017, 't2c1_rS1': array([-1.95037953, -0.82695439,  0.01483126]), 't2c1_rS2': array([0.08584096, 0.53960797, 1.80934605])}",-278.40053371084286,"[0.9796038049756132, 0.6294085104850348, 0.17313965816314514]","[0.9834630350194552, 0.632295719844358, 0.16439688715953307]","[0.923104255150395, 0.25973756291249445, 0.022054996396674645]","[0.8676470588235294, 0.2647058823529412, 0.1323529411764706]","[0.9982656986231363, 0.813149404642757, 0.26434405171940567]","[0.998995983935743, 0.821285140562249, 0.2660642570281124]","[0.9927861628513199, 0.4610199270062141, 0.020963893560417265]","[0.9722222222222222, 0.2777777777777778, 0.027777777777777776]",39,20,F,0.16332633057900292,1.086426378096675,1.03029434294362,0.15488780265450489,0.9393939393939394,0.030303030303030304
4.126092592733653,1.833506586365109,1.2065190946630484,-2.919573498070605,0.2924120260383433,0.8074649213698455,0.6487078879473727,0.0037593984962406013,0.8834586466165414,0.1896899878217458,[-0.24145542  0.1697344   0.18635654],[0.19283445 0.34962349 0.8014886 ],"{'d1': 3.3233164953861847, 'meta_d1': 0.9717777095825207, 's': 1.833506586365109, 'meta_c1': 0.15278374185004762, 't2c1_rS1': array([-0.19447764,  0.13671073,  0.15009885]), 't2c1_rS2': array([0.15531642, 0.28160044, 0.64555029])}",-191.01042806060136,"[0.9988161585006833, 0.9928828733786584, 0.8322905033201025]","[0.9990566037735849, 0.9905660377358491, 0.8311320754716981]","[0.9939881918477839, 0.9642838014649615, 0.3920280145740631]","[0.9919354838709677, 0.9838709677419355, 0.3951612903225806]","[0.9978890865934357, 0.8857700520317432, 0.5276992347530121]","[0.9989361702127659, 0.8872340425531915, 0.5287234042553192]","[0.9968518062213375, 0.8465778663291065, 0.4930259693415992]","[0.75, 0.5, 0.25]",39,10,F,0.8439464747148181,1.091501345190302,1.3551630191108777,1.0478091096105018,0.8863636363636364,0.001893939393939394
0.22828558545792066,0.9539348127703201,0.3886493678521687,0.16036378239424803,1.702470031441418,0.9027804589273114,0.43023797599136376,0.2894736842105263,0.37969924812030076,0.7324672605133091,[-3.08514782 -1.09744765  0.46460479],[0.85226427 1.86447616 2.77511985],"{'d1': 0.2338624663925017, 'meta_d1': 0.3981438405122099, 's': 0.9539348127703201, 'meta_c1': 0.75036099958653, 't2c1_rS1': array([-3.16051614, -1.12425764,  0.47595481]), 't2c1_rS2': array([0.87308457, 1.9100242 , 2.84291437])}",-218.49497812809932,"[0.905128887784772, 0.21408627676525982, 0.0018472492720521423]","[0.9351851851851852, 0.1931216931216931, 0.0013227513227513227]","[0.8624454544339273, 0.14761599994396904, 0.0009645934356059127]","[0.8287878787878787, 0.17272727272727273, 0.0015151515151515152]","[0.8685816491222365, 0.1713809005904225, 0.01947903499198028]","[0.8589108910891089, 0.16336633663366337, 0.022277227722772276]","[0.8284151718865715, 0.10203340372532348, 0.006863968245093166]","[0.8409090909090909, 0.11038961038961038, 0.003246753246753247]",39,40,F,0.43412903996118324,0.27655362484497126,0.26995869466409017,0.42377643398958587,0.3787878787878788,0.2878787878787879
0.39756591239112926,0.9344995270178261,0.9179750643989903,0.5204091520078611,2.308988360893168,1.7145686090463623,0.7997550224188582,0.15217391304347827,0.2826086956521739,1.8466250383309981,[-1.19302246 -0.23012701  0.94798078],[1.96477859 2.04646109 2.74632037],"{'d1': 0.41173471982680676, 'meta_d1': 0.9506906758557062, 's': 0.9344995270178261, 'meta_c1': 1.9124367031607323, 't2c1_rS1': array([-1.23554046, -0.23832848,  0.98176577]), 't2c1_rS2': array([2.03480112, 2.11939469, 2.84419618])}",-55.804952516784645,"[0.9353847115016773, 0.5987526908026631, 0.22547996708241905]","[0.9935897435897436, 0.5256410256410257, 0.21153846153846154]","[0.7491367813476305, 0.2772636554792861, 0.06033900875506428]","[0.6893939393939394, 0.3787878787878788, 0.06818181818181818]","[0.8089411325677197, 0.6941440390268482, 0.1497625635761144]","[0.8269230769230769, 0.8076923076923077, 0.17307692307692307]","[0.711966448063952, 0.5584678876086302, 0.05319369675382652]","[0.6785714285714286, 0.35714285714285715, 0.03571428571428571]",40,30,F,0.8506944543383753,0.7135857303618057,0.6890294850041233,0.821419959549135,0.2727272727272727,0.13636363636363635
1.1807090539234422,0.5113491108692498,1.1336660164469492,-0.047043037476492966,0.9601569604974476,0.2620386332593963,0.05708351575539111,0.2391304347826087,0.717391304347826,0.05480913498220448,[-1.54794048 -0.70620238 -0.09683722],[0.23109987 0.37455515 1.15440567],"{'d1': 1.8337926007493741, 'meta_d1': 1.7607287297182284, 's': 0.5113491108692498, 'meta_c1': 0.08512561655206657, 't2c1_rS1': array([-2.40415011, -1.09682287, -0.15040062]), 't2c1_rS2': array([0.35892774, 0.58173218, 1.79294007])}",-52.15983903884988,"[0.9212866340459834, 0.49746658582279496, 0.07658173701787864]","[0.8785714285714286, 0.5285714285714286, 0.06428571428571428]","[0.8741262473916784, 0.455961996522083, 0.1359817593364659]","[0.9807692307692307, 0.34615384615384615, 0.17307692307692307]","[0.9198314075517849, 0.8522785680264816, 0.48699472305797614]","[0.9318181818181818, 0.8636363636363636, 0.49242424242424243]","[0.6438459285250396, 0.429898265915549, 0.02246729825339165]","[0.6136363636363636, 0.4090909090909091, 0.022727272727272728]",40,20,F,0.07163662409003252,1.8706090851409,1.2044137828207788,0.0461240876536678,0.7272727272727273,0.22727272727272727
1.717901423315587,1.1069449682786319,0.4273520657526148,-1.290549357562972,0.24876402100407838,-0.2873239218030559,-0.15841223362969956,0.2391304347826087,0.8478260869565217,-0.03940726421396155,[-1.15109709 -0.33551343 -0.0559457 ],[0.029443   0.15295975 0.51005418],"{'d1': 1.6370206044437015, 'meta_d1': 0.407231828027942, 's': 1.1069449682786319, 'meta_c1': -0.037551923880769195, 't2c1_rS1': array([-1.09690208, -0.31971707, -0.05331171]), 't2c1_rS2': array([0.02805679, 0.14575822, 0.48604023])}",-48.28814721754023,"[0.9890289813199775, 0.8018178826832256, 0.3283912962599312]","[0.9928571428571429, 0.7571428571428571, 0.29285714285714287]","[0.9830271149307506, 0.7123318403550993, 0.18996835168343354]","[0.9642857142857143, 0.9285714285714286, 0.32142857142857145]","[0.9533962622793801, 0.8682908803034725, 0.6233485136875527]","[0.9423076923076923, 0.8846153846153846, 0.6730769230769231]","[0.9408893385922855, 0.8372341074285261, 0.5649196291913473]","[0.9772727272727273, 0.7727272727272727, 0.38636363636363635]",40,10,F,-0.17447248366510565,0.11489261516091961,0.1205691526286355,-0.18309270341746536,0.8636363636363636,0.22727272727272727
0.9118487934016709,0.9686958982496447,-0.9885854855785488,-1.9004342789802195,-1.0841550624754461,-0.24992795315702712,-0.1210061881536271,0.3695652173913043,0.717391304347826,0.1311894714776112,[-2.51261318 -0.98996581 -0.49954926],[1.13508783 1.3703752  2.61672278],"{'d1': 0.9266994478044479, 'meta_d1': -1.0046858977303927, 's': 0.9686958982496447, 'meta_c1': 0.1333260642069046, 't2c1_rS1': array([-2.55353438, -1.0060887 , -0.50768507]), 't2c1_rS2': array([1.15357422, 1.39269356, 2.65933954])}",-41.40046170313437,"[0.43880806293954916, 0.18458263458124144, 0.003151218581764576]","[0.4396551724137931, 0.15517241379310345, 0.008620689655172414]","[0.6811919464668962, 0.4278976489937717, 0.032097141283764175]","[0.6730769230769231, 0.5, 0.019230769230769232]","[0.2020204792425452, 0.12340935390467288, 0.004076662657265348]","[0.20454545454545456, 0.13636363636363635, 0.007575757575757576]","[0.39980065097001755, 0.28983775294505315, 0.024075079071761773]","[0.39705882352941174, 0.2647058823529412, 0.014705882352941176]",40,40,F,-0.12791482553309622,0.34258525372463805,0.3370952156992503,-0.1258649496305216,0.7272727272727273,0.36363636363636365
